Id_code,Codice Ripartizione geografica,Codice Regione,Codice Comune (alfanumerico),Codice Comune (numerico),Ripartizione Geografica,Regione,Sigla automobilistica,Comune,Capoluogo di Provincia/Uts,Capoluogo di Regione,Popolazione legale,Superficie (Kmq),Year,deaths,injured,road_acc,road_acc_per_km2,road_acc_per_1000_inhabitants
65122,4,15,65122,65122,Sud,Campania,SA,San Marzano sul Sarno,No,No,10225.0,5.1894,2023,0,19,13,2.5051065633791962,1.271393643031785
65122,4,15,65122,65122,Sud,Campania,SA,San Marzano sul Sarno,No,No,10225.0,5.1894,2024,0,18,17,3.2759085828804873,1.662591687041565
65123,4,15,65123,65123,Sud,Campania,SA,San Mauro Cilento,No,No,985.0,15.2807,2021,0,3,2,0.13088405635867467,2.0304568527918785
65123,4,15,65123,65123,Sud,Campania,SA,San Mauro Cilento,No,No,985.0,15.2807,2022,0,4,2,0.13088405635867467,2.0304568527918785
65123,4,15,65123,65123,Sud,Campania,SA,San Mauro Cilento,No,No,985.0,15.2807,2023,0,2,2,0.13088405635867467,2.0304568527918785
65123,4,15,65123,65123,Sud,Campania,SA,San Mauro Cilento,No,No,985.0,15.2807,2024,0,1,1,0.06544202817933734,1.0152284263959392
65124,4,15,65124,65124,Sud,Campania,SA,San Mauro la Bruca,No,No,653.0,19.0544,2021,0,0,0,0.0,0.0
65124,4,15,65124,65124,Sud,Campania,SA,San Mauro la Bruca,No,No,653.0,19.0544,2022,0,0,0,0.0,0.0
65124,4,15,65124,65124,Sud,Campania,SA,San Mauro la Bruca,No,No,653.0,19.0544,2023,0,0,0,0.0,0.0
65124,4,15,65124,65124,Sud,Campania,SA,San Mauro la Bruca,No,No,653.0,19.0544,2024,0,1,1,0.05248131665127215,1.5313935681470139
65125,4,15,65125,65125,Sud,Campania,SA,San Pietro al Tanagro,No,No,1737.0,15.5134,2021,0,15,6,0.3867624118504003,3.454231433506045
65125,4,15,65125,65125,Sud,Campania,SA,San Pietro al Tanagro,No,No,1737.0,15.5134,2022,2,22,9,0.5801436177756004,5.181347150259067
65125,4,15,65125,65125,Sud,Campania,SA,San Pietro al Tanagro,No,No,1737.0,15.5134,2023,0,6,5,0.3223020098753336,2.8785261945883707
65125,4,15,65125,65125,Sud,Campania,SA,San Pietro al Tanagro,No,No,1737.0,15.5134,2024,0,11,7,0.451222813825467,4.029936672423719
65126,4,15,65126,65126,Sud,Campania,SA,San Rufo,No,No,1729.0,31.9585,2021,0,1,1,0.03129057997089976,0.578368999421631
65126,4,15,65126,65126,Sud,Campania,SA,San Rufo,No,No,1729.0,31.9585,2022,0,3,2,0.06258115994179952,1.156737998843262
65126,4,15,65126,65126,Sud,Campania,SA,San Rufo,No,No,1729.0,31.9585,2023,0,3,2,0.06258115994179952,1.156737998843262
65126,4,15,65126,65126,Sud,Campania,SA,San Rufo,No,No,1729.0,31.9585,2024,0,1,1,0.03129057997089976,0.578368999421631
65127,4,15,65127,65127,Sud,Campania,SA,Santa Marina,No,No,3166.0,28.3605,2021,0,11,8,0.2820824738632958,2.526847757422615
65127,4,15,65127,65127,Sud,Campania,SA,Santa Marina,No,No,3166.0,28.3605,2022,0,11,8,0.2820824738632958,2.526847757422615
65127,4,15,65127,65127,Sud,Campania,SA,Santa Marina,No,No,3166.0,28.3605,2023,0,19,12,0.4231237107949437,3.790271636133923
65127,4,15,65127,65127,Sud,Campania,SA,Santa Marina,No,No,3166.0,28.3605,2024,0,12,7,0.2468221646303838,2.2109917877447884
65128,4,15,65128,65128,Sud,Campania,SA,Sant'Angelo a Fasanella,No,No,718.0,32.6091,2021,0,1,1,0.030666286404715252,1.392757660167131
65128,4,15,65128,65128,Sud,Campania,SA,Sant'Angelo a Fasanella,No,No,718.0,32.6091,2022,0,0,0,0.0,0.0
65128,4,15,65128,65128,Sud,Campania,SA,Sant'Angelo a Fasanella,No,No,718.0,32.6091,2023,0,2,1,0.030666286404715252,1.392757660167131
65129,4,15,65129,65129,Sud,Campania,SA,Sant'Arsenio,No,No,2747.0,20.1435,2021,0,4,3,0.14893141708243354,1.0921004732435384
65129,4,15,65129,65129,Sud,Campania,SA,Sant'Arsenio,No,No,2747.0,20.1435,2022,0,0,0,0.0,0.0
65129,4,15,65129,65129,Sud,Campania,SA,Sant'Arsenio,No,No,2747.0,20.1435,2023,1,7,4,0.19857522277657805,1.4561339643247178
65129,4,15,65129,65129,Sud,Campania,SA,Sant'Arsenio,No,No,2747.0,20.1435,2024,0,7,4,0.19857522277657805,1.4561339643247178
65130,4,15,65130,65130,Sud,Campania,SA,Sant'Egidio del Monte Albino,No,No,8715.0,7.2451,2021,1,44,26,3.588632317014258,2.983362019506598
65130,4,15,65130,65130,Sud,Campania,SA,Sant'Egidio del Monte Albino,No,No,8715.0,7.2451,2022,1,43,28,3.8646809567845857,3.21285140562249
65130,4,15,65130,65130,Sud,Campania,SA,Sant'Egidio del Monte Albino,No,No,8715.0,7.2451,2023,0,51,25,3.450607997129094,2.868617326448652
65130,4,15,65130,65130,Sud,Campania,SA,Sant'Egidio del Monte Albino,No,No,8715.0,7.2451,2024,0,47,26,3.588632317014258,2.983362019506598
65131,4,15,65131,65131,Sud,Campania,SA,Santomenna,No,No,473.0,8.9193,2021,0,0,0,0.0,0.0
65131,4,15,65131,65131,Sud,Campania,SA,Santomenna,No,No,473.0,8.9193,2022,0,0,0,0.0,0.0
65131,4,15,65131,65131,Sud,Campania,SA,Santomenna,No,No,473.0,8.9193,2023,0,0,0,0.0,0.0
65132,4,15,65132,65132,Sud,Campania,SA,San Valentino Torio,No,No,10439.0,9.1563,2021,0,9,7,0.7645009447047388,0.6705623143979309
65132,4,15,65132,65132,Sud,Campania,SA,San Valentino Torio,No,No,10439.0,9.1563,2022,0,11,9,0.9829297860489499,0.8621515470830539
65132,4,15,65132,65132,Sud,Campania,SA,San Valentino Torio,No,No,10439.0,9.1563,2023,2,17,15,1.6382163100815832,1.4369192451384232
65132,4,15,65132,65132,Sud,Campania,SA,San Valentino Torio,No,No,10439.0,9.1563,2024,0,22,18,1.9658595720978997,1.7243030941661077
65133,4,15,65133,65133,Sud,Campania,SA,Sanza,No,No,2697.0,128.7442,2021,0,6,2,0.015534680397252846,0.7415647015202076
65133,4,15,65133,65133,Sud,Campania,SA,Sanza,No,No,2697.0,128.7442,2022,1,11,5,0.03883670099313211,1.8539117538005192
65133,4,15,65133,65133,Sud,Campania,SA,Sanza,No,No,2697.0,128.7442,2023,1,4,4,0.03106936079450569,1.4831294030404152
65133,4,15,65133,65133,Sud,Campania,SA,Sanza,No,No,2697.0,128.7442,2024,0,6,4,0.03106936079450569,1.4831294030404152
65134,4,15,65134,65134,Sud,Campania,SA,Sapri,No,No,6809.0,14.2001,2021,0,11,8,0.5633763142513081,1.174915552944632
65134,4,15,65134,65134,Sud,Campania,SA,Sapri,No,No,6809.0,14.2001,2022,0,6,5,0.35211019640706753,0.7343222205903951
65134,4,15,65134,65134,Sud,Campania,SA,Sapri,No,No,6809.0,14.2001,2023,0,11,8,0.5633763142513081,1.174915552944632
65134,4,15,65134,65134,Sud,Campania,SA,Sapri,No,No,6809.0,14.2001,2024,0,15,11,0.7746424320955486,1.6155088852988693
65135,4,15,65135,65135,Sud,Campania,SA,Sarno,No,No,31030.0,40.0006,2021,0,60,38,0.9499857502137469,1.2246213341927166
65135,4,15,65135,65135,Sud,Campania,SA,Sarno,No,No,31030.0,40.0006,2022,0,60,45,1.1249831252531213,1.4502094747019014
65135,4,15,65135,65135,Sud,Campania,SA,Sarno,No,No,31030.0,40.0006,2023,1,58,39,0.9749853752193718,1.2568482114083146
65135,4,15,65135,65135,Sud,Campania,SA,Sarno,No,No,31030.0,40.0006,2024,2,71,53,1.3249801252981206,1.7080244924266839
65136,4,15,65136,65136,Sud,Campania,SA,Sassano,No,No,4995.0,47.7559,2021,1,10,8,0.16751856838631457,1.6016016016016017
65136,4,15,65136,65136,Sud,Campania,SA,Sassano,No,No,4995.0,47.7559,2022,0,10,8,0.16751856838631457,1.6016016016016017
65136,4,15,65136,65136,Sud,Campania,SA,Sassano,No,No,4995.0,47.7559,2023,1,12,7,0.14657874733802526,1.4014014014014013
65136,4,15,65136,65136,Sud,Campania,SA,Sassano,No,No,4995.0,47.7559,2024,0,23,12,0.2512778525794719,2.4024024024024024
65137,4,15,65137,65137,Sud,Campania,SA,Scafati,No,No,50013.0,19.8723,2021,2,113,84,4.22698932685195,1.67956331353848
65137,4,15,65137,65137,Sud,Campania,SA,Scafati,No,No,50013.0,19.8723,2022,2,146,100,5.0321301510142264,1.9994801351648572
65137,4,15,65137,65137,Sud,Campania,SA,Scafati,No,No,50013.0,19.8723,2023,3,124,90,4.5289171359128035,1.7995321216483715
65137,4,15,65137,65137,Sud,Campania,SA,Scafati,No,No,50013.0,19.8723,2024,0,143,110,5.5353431661156485,2.1994281486813425
65138,4,15,65138,65138,Sud,Campania,SA,Scala,No,No,1518.0,13.8627,2021,0,1,1,0.07213601967870617,0.6587615283267457
65138,4,15,65138,65138,Sud,Campania,SA,Scala,No,No,1518.0,13.8627,2022,0,0,0,0.0,0.0
65138,4,15,65138,65138,Sud,Campania,SA,Scala,No,No,1518.0,13.8627,2023,0,0,0,0.0,0.0
65139,4,15,65139,65139,Sud,Campania,SA,Serramezzana,No,No,347.0,7.2296,2021,1,0,1,0.13832023901737303,2.881844380403458
65139,4,15,65139,65139,Sud,Campania,SA,Serramezzana,No,No,347.0,7.2296,2022,0,0,0,0.0,0.0
65139,4,15,65139,65139,Sud,Campania,SA,Serramezzana,No,No,347.0,7.2296,2023,0,0,0,0.0,0.0
65140,4,15,65140,65140,Sud,Campania,SA,Serre,No,No,3956.0,67.033,2021,1,13,9,0.13426222905136276,2.2750252780586453
65140,4,15,65140,65140,Sud,Campania,SA,Serre,No,No,3956.0,67.033,2022,1,9,7,0.10442617815105992,1.769464105156724
65140,4,15,65140,65140,Sud,Campania,SA,Serre,No,No,3956.0,67.033,2023,0,9,7,0.10442617815105992,1.769464105156724
65140,4,15,65140,65140,Sud,Campania,SA,Serre,No,No,3956.0,67.033,2024,1,10,9,0.13426222905136276,2.2750252780586453
65141,4,15,65141,65141,Sud,Campania,SA,Sessa Cilento,No,No,1366.0,18.0424,2021,0,0,0,0.0,0.0
65141,4,15,65141,65141,Sud,Campania,SA,Sessa Cilento,No,No,1366.0,18.0424,2022,0,0,0,0.0,0.0
65141,4,15,65141,65141,Sud,Campania,SA,Sessa Cilento,No,No,1366.0,18.0424,2023,0,1,1,0.05542499889150002,0.7320644216691069
65142,4,15,65142,65142,Sud,Campania,SA,Siano,No,No,10074.0,8.5692,2021,0,9,4,0.4667880315548709,0.3970617431010522
65142,4,15,65142,65142,Sud,Campania,SA,Siano,No,No,10074.0,8.5692,2022,0,5,4,0.4667880315548709,0.3970617431010522
65142,4,15,65142,65142,Sud,Campania,SA,Siano,No,No,10074.0,8.5692,2023,0,3,3,0.3500910236661532,0.2977963073257892
65142,4,15,65142,65142,Sud,Campania,SA,Siano,No,No,10074.0,8.5692,2024,0,8,7,0.8168790552210241,0.6948580504268413
65143,4,15,65143,65143,Sud,Campania,SA,Sicignano degli Alburni,No,No,3419.0,81.1133,2021,0,15,11,0.13561277866884963,3.2173150043872476
65143,4,15,65143,65143,Sud,Campania,SA,Sicignano degli Alburni,No,No,3419.0,81.1133,2022,0,20,12,0.1479412130932905,3.5097981866042702
65143,4,15,65143,65143,Sud,Campania,SA,Sicignano degli Alburni,No,No,3419.0,81.1133,2023,0,26,11,0.13561277866884963,3.2173150043872476
65143,4,15,65143,65143,Sud,Campania,SA,Sicignano degli Alburni,No,No,3419.0,81.1133,2024,0,32,15,0.18492651636661314,4.387247733255338
65144,4,15,65144,65144,Sud,Campania,SA,Stella Cilento,No,No,774.0,14.5173,2021,0,0,0,0.0,0.0
65144,4,15,65144,65144,Sud,Campania,SA,Stella Cilento,No,No,774.0,14.5173,2022,0,1,1,0.06888333230008335,1.2919896640826873
65144,4,15,65144,65144,Sud,Campania,SA,Stella Cilento,No,No,774.0,14.5173,2023,0,1,1,0.06888333230008335,1.2919896640826873
65145,4,15,65145,65145,Sud,Campania,SA,Stio,No,No,942.0,24.28,2021,0,0,0,0.0,0.0
65145,4,15,65145,65145,Sud,Campania,SA,Stio,No,No,942.0,24.28,2022,0,0,0,0.0,0.0
65145,4,15,65145,65145,Sud,Campania,SA,Stio,No,No,942.0,24.28,2023,0,0,0,0.0,0.0
65146,4,15,65146,65146,Sud,Campania,SA,Teggiano,No,No,8182.0,61.8655,2021,0,16,11,0.17780507714315735,1.344414568565143
65146,4,15,65146,65146,Sud,Campania,SA,Teggiano,No,No,8182.0,61.8655,2022,1,8,7,0.11314868545473648,0.8555365436323636
65146,4,15,65146,65146,Sud,Campania,SA,Teggiano,No,No,8182.0,61.8655,2023,0,11,8,0.1293127833768417,0.9777560498655585
65146,4,15,65146,65146,Sud,Campania,SA,Teggiano,No,No,8182.0,61.8655,2024,0,10,7,0.11314868545473648,0.8555365436323636
65147,4,15,65147,65147,Sud,Campania,SA,Torchiara,No,No,1803.0,8.4617,2021,0,2,1,0.11817956202654312,0.5546311702717693
65147,4,15,65147,65147,Sud,Campania,SA,Torchiara,No,No,1803.0,8.4617,2022,0,3,3,0.35453868607962935,1.663893510815308
65147,4,15,65147,65147,Sud,Campania,SA,Torchiara,No,No,1803.0,8.4617,2023,0,0,0,0.0,0.0
65147,4,15,65147,65147,Sud,Campania,SA,Torchiara,No,No,1803.0,8.4617,2024,0,6,2,0.23635912405308623,1.1092623405435387
65148,4,15,65148,65148,Sud,Campania,SA,Torraca,No,No,1267.0,16.0132,2021,0,0,0,0.0,0.0
65148,4,15,65148,65148,Sud,Campania,SA,Torraca,No,No,1267.0,16.0132,2022,0,2,1,0.0624484800039967,0.7892659826361483
65148,4,15,65148,65148,Sud,Campania,SA,Torraca,No,No,1267.0,16.0132,2023,0,1,1,0.0624484800039967,0.7892659826361483
65149,4,15,65149,65149,Sud,Campania,SA,Torre Orsaia,No,No,2185.0,21.0329,2021,0,8,2,0.09508912227985679,0.9153318077803204
65149,4,15,65149,65149,Sud,Campania,SA,Torre Orsaia,No,No,2185.0,21.0329,2022,0,5,3,0.1426336834197852,1.3729977116704806
65149,4,15,65149,65149,Sud,Campania,SA,Torre Orsaia,No,No,2185.0,21.0329,2023,0,1,1,0.047544561139928394,0.4576659038901602
65149,4,15,65149,65149,Sud,Campania,SA,Torre Orsaia,No,No,2185.0,21.0329,2024,0,2,1,0.047544561139928394,0.4576659038901602
65150,4,15,65150,65150,Sud,Campania,SA,Tortorella,No,No,563.0,34.2173,2021,0,0,0,0.0,0.0
65150,4,15,65150,65150,Sud,Campania,SA,Tortorella,No,No,563.0,34.2173,2022,0,0,0,0.0,0.0
65150,4,15,65150,65150,Sud,Campania,SA,Tortorella,No,No,563.0,34.2173,2023,0,0,0,0.0,0.0
65151,4,15,65151,65151,Sud,Campania,SA,Tramonti,No,No,4080.0,24.826,2021,1,1,2,0.0805607024893257,0.49019607843137253
65151,4,15,65151,65151,Sud,Campania,SA,Tramonti,No,No,4080.0,24.826,2022,2,10,5,0.20140175622331427,1.2254901960784315
65151,4,15,65151,65151,Sud,Campania,SA,Tramonti,No,No,4080.0,24.826,2023,0,8,6,0.2416821074679771,1.4705882352941175
65151,4,15,65151,65151,Sud,Campania,SA,Tramonti,No,No,4080.0,24.826,2024,0,6,5,0.20140175622331427,1.2254901960784315
65152,4,15,65152,65152,Sud,Campania,SA,Trentinara,No,No,1683.0,23.4361,2021,0,1,1,0.04266921544113569,0.5941770647653001
65152,4,15,65152,65152,Sud,Campania,SA,Trentinara,No,No,1683.0,23.4361,2022,0,0,0,0.0,0.0
65152,4,15,65152,65152,Sud,Campania,SA,Trentinara,No,No,1683.0,23.4361,2023,0,3,3,0.12800764632340705,1.7825311942959001
65152,4,15,65152,65152,Sud,Campania,SA,Trentinara,No,No,1683.0,23.4361,2024,0,3,2,0.08533843088227137,1.1883541295306002
65153,4,15,65153,65153,Sud,Campania,SA,Valle dell'Angelo,No,No,280.0,36.6021,2021,0,0,0,0.0,0.0
65153,4,15,65153,65153,Sud,Campania,SA,Valle dell'Angelo,No,No,280.0,36.6021,2022,0,0,0,0.0,0.0
65153,4,15,65153,65153,Sud,Campania,SA,Valle dell'Angelo,No,No,280.0,36.6021,2023,0,0,0,0.0,0.0
65154,4,15,65154,65154,Sud,Campania,SA,Vallo della Lucania,No,No,8680.0,25.3214,2021,0,21,13,0.5133997330321388,1.4976958525345623
65154,4,15,65154,65154,Sud,Campania,SA,Vallo della Lucania,No,No,8680.0,25.3214,2022,0,35,24,0.9478148917516409,2.7649769585253456
65154,4,15,65154,65154,Sud,Campania,SA,Vallo della Lucania,No,No,8680.0,25.3214,2023,0,40,23,0.9083226045953225,2.649769585253456
65154,4,15,65154,65154,Sud,Campania,SA,Vallo della Lucania,No,No,8680.0,25.3214,2024,0,36,22,0.8688303174390042,2.534562211981567
65155,4,15,65155,65155,Sud,Campania,SA,Valva,No,No,1712.0,26.785,2021,0,0,0,0.0,0.0
65155,4,15,65155,65155,Sud,Campania,SA,Valva,No,No,1712.0,26.785,2022,0,5,1,0.037334328915437746,0.5841121495327103
65155,4,15,65155,65155,Sud,Campania,SA,Valva,No,No,1712.0,26.785,2023,0,0,0,0.0,0.0
65155,4,15,65155,65155,Sud,Campania,SA,Valva,No,No,1712.0,26.785,2024,1,4,3,0.11200298674631323,1.7523364485981308
65156,4,15,65156,65156,Sud,Campania,SA,Vibonati,No,No,3237.0,20.5428,2021,0,8,5,0.24339427926086027,1.5446400988569664
65156,4,15,65156,65156,Sud,Campania,SA,Vibonati,No,No,3237.0,20.5428,2022,0,3,3,0.14603656755651614,0.9267840593141798
65156,4,15,65156,65156,Sud,Campania,SA,Vibonati,No,No,3237.0,20.5428,2023,0,12,9,0.43810970266954846,2.7803521779425395
65156,4,15,65156,65156,Sud,Campania,SA,Vibonati,No,No,3237.0,20.5428,2024,1,20,14,0.6815039819304087,4.324992276799506
65157,4,15,65157,65157,Sud,Campania,SA,Vietri sul Mare,No,No,8076.0,9.5175,2021,2,46,33,3.467297084318361,4.0861812778603275
65157,4,15,65157,65157,Sud,Campania,SA,Vietri sul Mare,No,No,8076.0,9.5175,2022,1,50,36,3.7825059101654848,4.457652303120357
65157,4,15,65157,65157,Sud,Campania,SA,Vietri sul Mare,No,No,8076.0,9.5175,2023,0,64,38,3.9926451273969006,4.70529965329371
65157,4,15,65157,65157,Sud,Campania,SA,Vietri sul Mare,No,No,8076.0,9.5175,2024,1,61,44,4.623062779091148,5.4482417038137685
65158,4,15,65158,65158,Sud,Campania,SA,Bellizzi,No,No,12971.0,8.022,2021,0,54,42,5.2356020942408374,3.237992444684296
65158,4,15,65158,65158,Sud,Campania,SA,Bellizzi,No,No,12971.0,8.022,2022,1,70,49,6.108202443280977,3.7776578521316786
65158,4,15,65158,65158,Sud,Campania,SA,Bellizzi,No,No,12971.0,8.022,2023,2,75,50,6.232859636000997,3.8547529103384472
65158,4,15,65158,65158,Sud,Campania,SA,Bellizzi,No,No,12971.0,8.022,2024,0,55,33,4.113687359760658,2.5441369208233753
66001,4,13,66001,66001,Sud,Abruzzo,AQ,Acciano,No,No,351.0,32.2232,2021,0,0,0,0.0,0.0
66001,4,13,66001,66001,Sud,Abruzzo,AQ,Acciano,No,No,351.0,32.2232,2022,0,0,0,0.0,0.0
66001,4,13,66001,66001,Sud,Abruzzo,AQ,Acciano,No,No,351.0,32.2232,2023,0,2,1,0.031033541051168102,2.849002849002849
66002,4,13,66002,66002,Sud,Abruzzo,AQ,Aielli,No,No,1458.0,37.5166,2021,0,11,7,0.18658407211740938,4.801097393689987
66002,4,13,66002,66002,Sud,Abruzzo,AQ,Aielli,No,No,1458.0,37.5166,2022,0,5,4,0.10661946978137679,2.743484224965706
66002,4,13,66002,66002,Sud,Abruzzo,AQ,Aielli,No,No,1458.0,37.5166,2023,0,3,2,0.053309734890688396,1.371742112482853
66002,4,13,66002,66002,Sud,Abruzzo,AQ,Aielli,No,No,1458.0,37.5166,2024,0,3,2,0.053309734890688396,1.371742112482853
66003,4,13,66003,66003,Sud,Abruzzo,AQ,Alfedena,No,No,785.0,39.95,2021,0,3,3,0.0750938673341677,3.821656050955414
66003,4,13,66003,66003,Sud,Abruzzo,AQ,Alfedena,No,No,785.0,39.95,2022,0,4,3,0.0750938673341677,3.821656050955414
66003,4,13,66003,66003,Sud,Abruzzo,AQ,Alfedena,No,No,785.0,39.95,2023,1,6,7,0.17521902377972465,8.9171974522293
66003,4,13,66003,66003,Sud,Abruzzo,AQ,Alfedena,No,No,785.0,39.95,2024,0,9,4,0.10012515644555695,5.095541401273885
66004,4,13,66004,66004,Sud,Abruzzo,AQ,Anversa degli Abruzzi,No,No,368.0,32.4329,2021,0,5,3,0.09249866647755829,8.152173913043478
66004,4,13,66004,66004,Sud,Abruzzo,AQ,Anversa degli Abruzzi,No,No,368.0,32.4329,2022,0,2,2,0.06166577765170553,5.434782608695652
66004,4,13,66004,66004,Sud,Abruzzo,AQ,Anversa degli Abruzzi,No,No,368.0,32.4329,2023,0,2,2,0.06166577765170553,5.434782608695652
66004,4,13,66004,66004,Sud,Abruzzo,AQ,Anversa degli Abruzzi,No,No,368.0,32.4329,2024,0,8,6,0.18499733295511658,16.304347826086957
66005,4,13,66005,66005,Sud,Abruzzo,AQ,Ateleta,No,No,1153.0,41.9252,2021,1,3,2,0.0477040061824392,1.7346053772766694
66005,4,13,66005,66005,Sud,Abruzzo,AQ,Ateleta,No,No,1153.0,41.9252,2022,0,0,0,0.0,0.0
66005,4,13,66005,66005,Sud,Abruzzo,AQ,Ateleta,No,No,1153.0,41.9252,2023,0,3,2,0.0477040061824392,1.7346053772766694
66005,4,13,66005,66005,Sud,Abruzzo,AQ,Ateleta,No,No,1153.0,41.9252,2024,0,5,2,0.0477040061824392,1.7346053772766694
66006,4,13,66006,66006,Sud,Abruzzo,AQ,Avezzano,No,No,40744.0,104.0845,2021,2,158,112,1.076048787283409,2.7488709994109564
66006,4,13,66006,66006,Sud,Abruzzo,AQ,Avezzano,No,No,40744.0,104.0845,2022,0,118,85,0.8166441689204444,2.0861967406243864
66006,4,13,66006,66006,Sud,Abruzzo,AQ,Avezzano,No,No,40744.0,104.0845,2023,2,152,101,0.9703654242466457,2.4788925976830942
66006,4,13,66006,66006,Sud,Abruzzo,AQ,Avezzano,No,No,40744.0,104.0845,2024,1,150,104,0.9991881596203085,2.5525230708816022
66007,4,13,66007,66007,Sud,Abruzzo,AQ,Balsorano,No,No,3655.0,58.842,2021,0,9,4,0.06797865470242344,1.094391244870041
66007,4,13,66007,66007,Sud,Abruzzo,AQ,Balsorano,No,No,3655.0,58.842,2022,0,0,0,0.0,0.0
66007,4,13,66007,66007,Sud,Abruzzo,AQ,Balsorano,No,No,3655.0,58.842,2023,2,1,1,0.01699466367560586,0.27359781121751026
66007,4,13,66007,66007,Sud,Abruzzo,AQ,Balsorano,No,No,3655.0,58.842,2024,0,3,2,0.03398932735121172,0.5471956224350205
66008,4,13,66008,66008,Sud,Abruzzo,AQ,Barete,No,No,679.0,24.5883,2021,0,0,0,0.0,0.0
66008,4,13,66008,66008,Sud,Abruzzo,AQ,Barete,No,No,679.0,24.5883,2022,0,0,0,0.0,0.0
66008,4,13,66008,66008,Sud,Abruzzo,AQ,Barete,No,No,679.0,24.5883,2023,0,0,0,0.0,0.0
66008,4,13,66008,66008,Sud,Abruzzo,AQ,Barete,No,No,679.0,24.5883,2024,0,1,1,0.04066974943367374,1.4727540500736376
66009,4,13,66009,66009,Sud,Abruzzo,AQ,Barisciano,No,No,1853.0,78.4864,2021,0,2,2,0.02548212174338484,1.0793308148947653
66009,4,13,66009,66009,Sud,Abruzzo,AQ,Barisciano,No,No,1853.0,78.4864,2022,0,5,4,0.05096424348676968,2.1586616297895307
66009,4,13,66009,66009,Sud,Abruzzo,AQ,Barisciano,No,No,1853.0,78.4864,2023,0,4,3,0.03822318261507726,1.618996222342148
66009,4,13,66009,66009,Sud,Abruzzo,AQ,Barisciano,No,No,1853.0,78.4864,2024,0,19,11,0.14015166958861663,5.936319481921209
66010,4,13,66010,66010,Sud,Abruzzo,AQ,Barrea,No,No,726.0,87.1069,2021,2,1,2,0.022960293616234764,2.7548209366391188
66010,4,13,66010,66010,Sud,Abruzzo,AQ,Barrea,No,No,726.0,87.1069,2022,0,0,0,0.0,0.0
66010,4,13,66010,66010,Sud,Abruzzo,AQ,Barrea,No,No,726.0,87.1069,2023,0,1,1,0.011480146808117382,1.3774104683195594
66010,4,13,66010,66010,Sud,Abruzzo,AQ,Barrea,No,No,726.0,87.1069,2024,0,3,3,0.034440440424352146,4.132231404958678
66011,4,13,66011,66011,Sud,Abruzzo,AQ,Bisegna,No,No,261.0,46.5929,2021,0,0,0,0.0,0.0
66011,4,13,66011,66011,Sud,Abruzzo,AQ,Bisegna,No,No,261.0,46.5929,2022,0,0,0,0.0,0.0
66011,4,13,66011,66011,Sud,Abruzzo,AQ,Bisegna,No,No,261.0,46.5929,2023,0,0,0,0.0,0.0
66012,4,13,66012,66012,Sud,Abruzzo,AQ,Bugnara,No,No,1106.0,25.121,2021,0,5,1,0.03980733251064846,0.9041591320072332
66012,4,13,66012,66012,Sud,Abruzzo,AQ,Bugnara,No,No,1106.0,25.121,2022,0,1,1,0.03980733251064846,0.9041591320072332
66012,4,13,66012,66012,Sud,Abruzzo,AQ,Bugnara,No,No,1106.0,25.121,2023,0,1,1,0.03980733251064846,0.9041591320072332
66012,4,13,66012,66012,Sud,Abruzzo,AQ,Bugnara,No,No,1106.0,25.121,2024,0,5,3,0.11942199753194539,2.7124773960216997
66013,4,13,66013,66013,Sud,Abruzzo,AQ,Cagnano Amiterno,No,No,1383.0,61.3144,2021,0,0,0,0.0,0.0
66013,4,13,66013,66013,Sud,Abruzzo,AQ,Cagnano Amiterno,No,No,1383.0,61.3144,2022,0,0,0,0.0,0.0
66013,4,13,66013,66013,Sud,Abruzzo,AQ,Cagnano Amiterno,No,No,1383.0,61.3144,2023,0,0,0,0.0,0.0
66013,4,13,66013,66013,Sud,Abruzzo,AQ,Cagnano Amiterno,No,No,1383.0,61.3144,2024,0,2,1,0.016309382461542475,0.7230657989877078
66014,4,13,66014,66014,Sud,Abruzzo,AQ,Calascio,No,No,137.0,39.4433,2021,0,0,0,0.0,0.0
66014,4,13,66014,66014,Sud,Abruzzo,AQ,Calascio,No,No,137.0,39.4433,2022,0,0,0,0.0,0.0
66014,4,13,66014,66014,Sud,Abruzzo,AQ,Calascio,No,No,137.0,39.4433,2023,0,0,0,0.0,0.0
66014,4,13,66014,66014,Sud,Abruzzo,AQ,Calascio,No,No,137.0,39.4433,2024,0,1,1,0.025352848265738415,7.299270072992701
66015,4,13,66015,66015,Sud,Abruzzo,AQ,Campo di Giove,No,No,847.0,28.904,2021,0,0,0,0.0,0.0
66015,4,13,66015,66015,Sud,Abruzzo,AQ,Campo di Giove,No,No,847.0,28.904,2022,0,3,2,0.0691945751453086,2.3612750885478158
66015,4,13,66015,66015,Sud,Abruzzo,AQ,Campo di Giove,No,No,847.0,28.904,2023,0,0,0,0.0,0.0
66015,4,13,66015,66015,Sud,Abruzzo,AQ,Campo di Giove,No,No,847.0,28.904,2024,0,1,1,0.0345972875726543,1.1806375442739079
66016,4,13,66016,66016,Sud,Abruzzo,AQ,Campotosto,No,No,586.0,51.7245,2021,0,0,0,0.0,0.0
66016,4,13,66016,66016,Sud,Abruzzo,AQ,Campotosto,No,No,586.0,51.7245,2022,0,0,0,0.0,0.0
66016,4,13,66016,66016,Sud,Abruzzo,AQ,Campotosto,No,No,586.0,51.7245,2023,0,1,1,0.01933319800094733,1.7064846416382253
