Id_code,Year,deaths,injured,road_acc
91016,2022,0,1,1
91016,2023,1,2,3
91016,2024,0,1,1
91017,2021,1,7,4
91017,2022,0,11,5
91017,2023,1,12,9
91017,2024,3,5,7
91018,2021,0,0,0
91018,2022,1,1,1
91018,2023,1,1,1
91018,2024,0,3,2
91019,2021,0,3,1
91019,2022,0,0,0
91019,2023,0,1,1
91024,2021,0,1,1
91024,2022,0,5,2
91024,2023,0,0,0
91024,2024,4,3,3
91025,2021,0,0,0
91025,2022,0,0,0
91025,2023,0,1,1
91025,2024,0,1,1
91026,2021,0,2,2
91026,2022,0,0,0
91026,2023,0,0,0
91027,2021,0,3,3
91027,2022,0,3,2
91027,2023,0,2,2
91027,2024,0,13,5
91028,2021,0,2,1
91028,2022,0,3,2
91028,2023,0,4,3
91028,2024,0,5,5
91031,2021,0,4,2
91031,2022,1,0,1
91031,2023,0,5,4
91031,2024,0,4,3
91032,2021,0,6,3
91032,2022,1,5,6
91032,2023,0,3,3
91032,2024,0,3,1
91033,2021,0,1,1
91033,2022,0,1,1
91033,2023,0,9,6
91033,2024,1,4,2
91035,2021,0,2,2
91035,2022,0,1,1
91035,2023,1,1,2
91035,2024,0,2,2
91037,2021,1,13,10
91037,2022,0,24,16
91037,2023,0,15,9
91037,2024,0,6,5
91038,2021,0,0,0
91038,2022,0,0,0
91038,2023,0,0,0
91038,2024,0,2,1
91039,2021,0,5,4
91039,2022,0,3,2
91039,2023,0,6,5
91039,2024,0,2,2
91040,2021,0,8,4
91040,2022,0,4,3
91040,2023,0,1,1
91040,2024,0,2,2
91041,2021,0,1,1
91041,2022,0,0,0
91041,2023,0,0,0
91041,2024,0,2,2
91042,2021,0,3,2
91042,2022,0,2,1
91042,2023,0,2,2
91042,2024,0,4,3
91043,2021,0,6,4
91043,2022,0,2,2
91043,2023,1,2,3
91043,2024,0,14,7
91044,2021,0,28,21
91044,2022,0,22,15
91044,2023,0,30,25
91044,2024,0,27,16
91046,2021,3,8,6
91046,2022,0,6,5
91046,2023,3,1,3
91046,2024,0,6,4
91047,2021,0,0,0
91047,2022,0,1,1
91047,2023,0,1,1
91047,2024,0,1,1
91050,2021,0,2,1
91050,2022,0,2,1
91050,2023,0,4,3
91050,2024,0,5,4
91051,2021,3,121,90
91051,2022,2,88,75
91051,2023,5,120,97
91051,2024,1,118,79
91055,2021,0,9,8
91055,2022,0,19,12
91055,2023,1,15,11
91055,2024,0,13,10
91056,2021,0,0,0
91056,2022,0,0,0
91056,2023,0,1,1
91056,2024,0,1,1
91057,2021,0,0,0
91057,2022,0,1,1
91057,2023,0,0,0
91057,2024,0,1,1
91058,2021,0,0,0
91058,2022,0,1,1
91058,2023,0,0,0
91059,2021,0,2,1
91059,2022,2,2,3
91059,2023,0,0,0
91060,2021,0,4,4
91060,2022,0,20,12
91060,2023,0,4,2
91060,2024,1,11,7
91061,2021,0,4,4
91061,2022,1,10,7
91061,2023,1,8,6
91061,2024,1,8,8
91062,2021,0,5,4
91062,2022,1,5,5
91062,2023,0,1,1
91062,2024,0,10,4
91063,2021,0,11,9
91063,2022,0,9,3
91063,2023,0,9,8
91063,2024,1,10,6
91064,2021,0,7,6
91064,2022,0,9,5
91064,2023,0,3,3
91064,2024,2,12,4
91066,2021,0,1,1
91066,2022,0,2,1
91066,2023,0,0,0
91066,2024,0,1,1
91067,2021,0,2,2
91067,2022,0,4,2
91067,2023,0,3,3
91067,2024,1,7,6
91068,2021,0,0,0
91068,2022,0,0,0
91068,2023,0,0,0
91069,2021,0,1,1
91069,2022,0,0,0
91069,2023,0,0,0
91070,2021,0,4,2
91070,2022,0,10,7
91070,2023,0,22,10
91070,2024,0,8,6
91071,2021,0,3,1
91071,2022,0,1,1
91071,2023,0,2,2
91071,2024,1,1,2
91072,2021,0,2,1
91072,2022,0,0,0
91072,2023,0,1,1
91072,2024,0,1,1
91073,2021,1,11,7
91073,2022,0,17,13
91073,2023,1,20,18
91073,2024,0,21,16
91077,2021,1,5,3
91077,2022,0,5,3
91077,2023,0,3,3
91077,2024,0,3,3
91083,2021,0,6,1
91083,2022,2,3,3
91083,2023,0,5,4
91083,2024,1,2,2
91084,2021,0,7,3
91084,2022,1,5,4
91084,2023,1,3,3
91084,2024,0,3,3
91085,2021,1,37,22
91085,2022,2,31,25
91085,2023,2,40,27
91085,2024,1,41,27
91086,2021,0,2,2
91086,2022,0,15,5
91086,2023,0,0,0
91086,2024,0,4,2
91088,2021,0,5,1
91088,2022,0,1,1
91088,2023,0,0,0
91088,2024,0,11,6
91089,2021,0,5,3
91089,2022,0,1,1
91089,2023,1,2,2
91090,2021,0,1,1
91090,2022,0,0,0
91090,2023,0,0,0
91090,2024,0,1,1
91091,2021,0,0,0
91091,2022,0,1,1
91091,2023,0,0,0
91093,2021,0,0,0
91093,2022,0,1,1
91093,2023,0,2,1
91093,2024,0,2,1
91094,2021,0,0,0
91094,2022,0,2,1
91094,2023,0,1,1
91094,2024,0,1,1
91095,2021,0,42,25
91095,2022,1,38,22
91095,2023,1,53,31
91095,2024,0,54,40
91097,2021,0,0,0
91097,2022,0,0,0
91097,2023,0,1,1
91098,2021,0,1,1
91098,2022,0,0,0
91098,2023,0,0,0
91099,2021,0,0,0
91099,2022,1,4,5
91099,2023,0,2,2
91099,2024,1,5,6
91100,2021,0,0,0
91100,2022,0,0,0
91100,2023,0,1,1
91100,2024,0,2,2
91101,2021,0,3,3
91101,2022,0,2,2
91101,2023,1,8,7
91101,2024,0,14,12
91103,2021,0,3,2
91103,2022,0,9,4
91103,2023,0,3,2
91104,2021,0,0,0
91104,2022,0,0,0
91104,2023,0,0,0
91104,2024,0,3,2
92003,2021,0,51,29
92003,2022,1,41,33
92003,2023,1,52,40
92003,2024,1,45,39
92009,2021,8,530,427
92009,2022,8,518,451
92009,2023,10,574,457
92009,2024,10,632,520
92011,2021,0,17,15
92011,2022,2,25,19
92011,2023,0,33,23
92011,2024,1,40,28
92015,2021,0,7,6
92015,2022,1,38,22
92015,2023,0,37,19
92015,2024,1,34,19
92037,2021,0,12,9
92037,2022,1,26,14
92037,2023,0,24,14
92037,2024,2,13,10
92050,2021,0,11,7
92050,2022,0,6,4
92050,2023,1,10,8
92050,2024,1,8,8
92051,2021,5,185,148
92051,2022,4,158,122
92051,2023,7,136,122
92051,2024,1,207,169
92066,2021,1,5,3
92066,2022,0,6,6
92066,2023,0,3,3
92066,2024,1,13,12
92068,2021,0,84,49
92068,2022,1,68,46
92068,2023,0,77,53
92068,2024,1,97,62
92074,2021,2,59,34
92074,2022,0,47,32
92074,2023,3,46,36
92074,2024,1,49,39
92075,2021,0,6,6
92075,2022,1,15,8
92075,2023,0,11,8
92075,2024,0,24,12
92080,2021,1,24,14
92080,2022,0,29,17
92080,2023,0,15,12
92080,2024,2,19,17
92090,2021,0,14,11
92090,2022,1,10,9
92090,2023,2,15,11
92090,2024,0,19,9
92099,2021,1,1,1
92099,2022,0,4,2
92099,2023,0,1,1
92099,2024,0,2,2
92105,2021,0,35,24
92105,2022,0,8,8
92105,2023,0,21,15
92105,2024,0,33,26
92108,2021,1,27,20
92108,2022,0,50,30
92108,2023,2,48,31
92108,2024,1,46,25
92109,2021,1,73,58
92109,2022,1,36,30
92109,2023,2,53,40
92109,2024,0,41,32
93001,2021,0,0,0
93001,2022,0,0,0
93001,2023,0,0,0
93002,2021,0,0,0
93002,2022,0,6,3
93002,2023,0,2,1
93002,2024,0,4,2
93004,2021,2,19,20
93004,2022,0,31,24
93004,2023,0,26,15
93004,2024,0,30,24
93005,2021,1,32,28
93005,2022,2,48,34
93005,2023,3,40,31
93005,2024,0,45,32
93006,2021,0,4,2
93006,2022,0,0,0
93006,2023,0,3,3
93006,2024,0,4,4
93007,2021,1,14,12
93007,2022,1,16,10
93007,2023,0,17,13
93007,2024,0,18,13
93008,2021,0,5,4
93008,2022,0,0,0
93008,2023,0,3,2
93008,2024,0,2,2
93009,2021,0,20,12
93009,2022,0,11,9
93009,2023,0,14,11
93009,2024,0,15,10
93010,2021,0,18,10
93010,2022,0,8,7
93010,2023,0,17,14
93010,2024,0,20,17
93011,2021,0,5,3
93011,2022,0,1,1
93011,2023,0,0,0
93011,2024,0,2,1
93012,2021,1,7,6
93012,2022,0,3,2
93012,2023,0,0,0
93012,2024,0,4,3
93013,2021,0,11,8
93013,2022,0,15,7
93013,2023,0,10,8
93013,2024,1,19,12
93014,2021,0,1,1
93014,2022,0,0,0
93014,2023,0,0,0
93015,2021,1,0,1
93015,2022,0,0,0
93015,2023,0,6,5
93016,2021,0,0,0
93016,2022,0,0,0
93016,2023,0,1,1
93016,2024,0,1,1
93017,2021,0,21,18
93017,2022,0,38,34
93017,2023,0,40,35
93017,2024,0,50,42
93018,2021,0,2,2
93018,2022,0,1,1
93018,2023,0,3,2
93018,2024,0,4,3
93019,2021,0,6,3
93019,2022,0,0,0
93019,2023,0,3,2
93020,2021,0,2,1
93020,2022,0,2,2
93020,2023,0,7,4
93020,2024,0,2,2
93021,2021,0,42,29
93021,2022,0,42,25
93021,2023,0,40,31
93021,2024,0,44,24
93022,2021,0,23,17
93022,2022,1,58,41
93022,2023,1,32,23
93022,2024,1,45,30
93024,2021,0,0,0
93024,2022,0,3,1
93024,2023,0,1,1
93025,2021,0,15,13
93025,2022,1,22,20
93025,2023,0,31,23
93025,2024,1,27,20
93026,2021,1,0,1
93026,2022,0,5,2
93026,2023,0,4,2
93026,2024,0,5,3
93027,2021,0,13,9
93027,2022,0,18,9
93027,2023,0,15,8
93027,2024,1,19,13
93028,2021,0,4,3
93028,2022,0,2,2
93028,2023,0,16,14
93028,2024,0,13,11
93029,2021,0,11,6
93029,2022,0,24,20
93029,2023,0,24,14
93029,2024,0,18,14
93030,2021,0,11,6
93030,2022,0,4,4
93030,2023,0,9,7
93030,2024,0,12,5
93031,2021,0,9,6
93031,2022,0,5,4
93031,2023,0,4,4
93031,2024,0,9,6
93032,2021,1,54,40
93032,2022,1,54,43
93032,2023,2,72,56
93032,2024,1,70,52
93033,2021,3,223,176
93033,2022,4,244,204
93033,2023,3,229,178
93033,2024,1,247,191
93034,2021,0,13,12
93034,2022,0,17,12
93034,2023,0,27,22
93034,2024,0,15,12
93035,2021,0,4,4
93035,2022,0,3,2
93035,2023,0,1,1
93035,2024,0,5,3
93036,2021,0,15,10
93036,2022,0,13,12
93036,2023,1,11,11
93036,2024,0,15,10
93037,2021,0,40,29
93037,2022,0,40,29
93037,2023,1,38,30
93037,2024,0,62,38
93038,2021,0,12,9
93038,2022,1,12,11
93038,2023,0,14,10
93038,2024,1,17,13
93039,2021,0,0,0
93039,2022,1,3,4
93039,2023,0,3,1
93039,2024,1,1,2
93040,2021,0,23,18
93040,2022,0,14,10
93040,2023,0,27,18
93040,2024,0,26,14
93041,2021,1,11,10
93041,2022,2,14,12
93041,2023,0,25,19
93041,2024,1,24,16
93042,2021,1,4,4
93042,2022,0,6,5
93042,2023,0,6,4
93042,2024,0,13,8
93043,2021,0,7,5
93043,2022,0,8,5
93043,2023,0,9,8
93043,2024,0,15,10
93044,2021,1,38,24
93044,2022,0,29,25
93044,2023,1,36,23
93044,2024,2,29,23
93045,2021,0,1,1
93045,2022,0,1,1
93045,2023,0,2,1
93045,2024,0,1,1
93046,2021,0,4,2
93046,2022,0,2,1
93046,2023,0,0,0
93047,2021,0,11,4
93047,2022,0,4,3
93047,2023,0,3,2
93049,2021,0,4,2
93049,2022,1,1,1
93049,2023,0,2,2
93049,2024,0,3,3
93050,2021,0,1,1
93050,2022,2,2,2
93050,2023,1,3,4
93050,2024,0,10,6
93051,2021,2,24,17
93051,2022,2,38,28
93051,2023,0,30,21
93051,2024,4,25,14
93052,2021,0,3,2
93052,2022,0,3,1
93052,2023,0,0,0
93053,2021,0,5,5
93053,2022,0,6,5
93053,2023,0,5,4
93053,2024,0,4,4
94001,2021,0,0,0
94001,2022,0,0,0
94001,2023,0,0,0
94002,2021,0,5,5
94002,2022,0,5,4
94002,2023,0,5,5
94002,2024,0,10,6
94003,2021,0,0,0
94003,2022,0,0,0
94003,2023,1,2,1
94004,2021,0,0,0
94004,2022,0,0,0
94004,2023,0,0,0
94005,2021,0,0,0
94005,2022,1,14,7
94005,2023,0,6,4
94005,2024,0,2,1
94006,2021,1,1,2
94006,2022,0,0,0
94006,2023,0,3,1
94007,2021,0,3,2
94007,2022,0,1,1
94007,2023,0,1,1
94007,2024,0,1,1
94008,2021,0,1,1
94008,2022,0,1,1
94008,2023,0,0,0
94008,2024,0,1,1
94009,2021,0,0,0
94009,2022,0,0,0
94009,2023,0,0,0
94010,2021,0,4,2
94010,2022,0,5,3
94010,2023,1,5,5
94010,2024,0,6,6
94011,2021,0,0,0
94011,2022,0,0,0
94011,2023,0,0,0
94012,2021,0,1,1
94012,2022,0,0,0
94012,2023,0,0,0
94012,2024,0,2,2
94013,2021,0,0,0
94013,2022,0,0,0
94013,2023,0,0,0
94014,2021,0,0,0
94014,2022,0,0,0
94014,2023,0,5,2
94014,2024,0,2,2
94015,2021,0,1,1
94015,2022,0,0,0
94015,2023,0,1,1
94016,2021,0,0,0
94016,2022,0,0,0
94016,2023,0,2,1
94016,2024,0,2,1
94017,2021,0,4,3
94017,2022,2,1,2
94017,2023,0,13,6
94017,2024,1,10,6
94018,2021,0,0,0
94018,2022,0,0,0
94018,2023,0,0,0
94019,2021,0,0,0
94019,2022,0,0,0
94019,2023,0,0,0
94019,2024,0,1,1
94020,2021,0,2,2
94020,2022,0,0,0
94020,2023,0,3,1
94020,2024,0,1,1
94021,2021,0,0,0
94021,2022,0,0,0
94021,2023,0,4,3
94021,2024,0,1,1
94022,2021,0,3,2
94022,2022,0,2,1
94022,2023,0,1,1
94023,2021,2,55,45
94023,2022,0,66,56
94023,2023,0,86,59
94023,2024,0,64,46
94024,2021,1,0,1
94024,2022,0,2,1
94024,2023,0,4,2
94024,2024,0,1,1
94025,2021,0,10,6
94025,2022,0,6,5
94025,2023,0,3,1
94025,2024,0,4,3
94026,2021,0,2,2
94026,2022,0,4,2
94026,2023,0,1,1
94026,2024,1,1,2
94027,2021,0,2,1
94027,2022,0,1,1
94027,2023,0,0,0
94027,2024,0,7,3
94028,2021,0,12,5
94028,2022,0,13,6
94028,2023,0,13,9
94028,2024,0,7,6
94029,2021,0,0,0
94029,2022,0,1,1
94029,2023,0,0,0
94029,2024,0,1,1
94030,2021,0,8,5
94030,2022,0,4,3
94030,2023,0,4,3
94030,2024,0,5,3
94031,2021,0,3,2
94031,2022,0,7,3
94031,2023,0,4,4
94031,2024,0,7,4
94032,2021,0,2,1
94032,2022,0,0,0
94032,2023,0,0,0
94033,2021,0,0,0
94033,2022,0,0,0
94033,2023,0,1,1
94033,2024,0,2,2
94034,2021,1,5,5
94034,2022,0,4,3
94034,2023,0,3,3
94034,2024,0,1,1
94035,2021,0,0,0
94035,2022,0,0,0
94035,2023,0,3,1
94036,2021,0,0,0
94036,2022,0,0,0
94036,2023,0,0,0
94037,2021,0,0,0
94037,2022,0,0,0
94037,2023,0,2,1
94037,2024,0,1,1
94038,2021,2,8,7
94038,2022,1,8,7
94038,2023,0,8,6
94038,2024,1,17,10
94039,2021,0,11,5
94039,2022,0,1,1
94039,2023,0,1,1
94040,2021,0,0,0
94040,2022,0,0,0
94040,2023,0,0,0
94040,2024,0,1,1
94041,2021,0,0,0
94041,2022,0,0,0
94041,2023,0,8,2
94042,2021,0,0,0
94042,2022,0,3,1
94042,2023,0,2,2
94042,2024,0,2,1
94043,2021,0,1,1
94043,2022,0,2,1
94043,2023,0,2,1
94044,2021,0,0,0
94044,2022,0,1,1
94044,2023,0,0,0
94044,2024,0,1,1
94045,2021,0,1,1
94045,2022,0,6,2
94045,2023,0,1,1
94045,2024,0,3,1
94046,2021,0,2,1
94046,2022,1,2,1
94046,2023,0,1,1
94046,2024,0,1,1
94047,2021,0,0,0
94047,2022,0,0,0
94047,2023,0,0,0
94047,2024,0,2,2
94048,2021,0,0,0
94048,2022,0,0,0
94048,2023,0,0,0
94049,2021,0,1,1
94049,2022,0,2,2
94049,2023,0,0,0
94049,2024,0,7,2
94050,2021,0,5,1
94050,2022,0,6,4
94050,2023,1,5,3
94050,2024,1,8,4
94051,2021,0,0,0
94051,2022,0,1,1
94051,2023,0,0,0
94052,2021,1,41,25
94052,2022,0,31,26
94052,2023,1,29,20
94052,2024,0,36,29
95001,2021,0,4,3
95001,2022,0,5,4
95001,2023,0,2,2
95001,2024,0,2,2
95002,2021,0,0,0
95002,2022,0,0,0
95002,2023,0,1,1
95002,2024,0,3,1
95003,2021,0,0,0
95003,2022,0,0,0
95003,2023,0,0,0
95004,2021,0,0,0
95004,2022,0,3,1
95004,2023,0,3,1
95005,2021,0,0,0
95005,2022,0,3,2
95005,2023,0,0,0
95005,2024,0,1,1
95006,2021,0,9,6
95006,2022,1,18,9
95006,2023,0,14,9
95006,2024,0,8,6
95007,2021,0,0,0
95007,2022,0,2,1
95007,2023,0,1,1
95008,2021,0,0,0
95008,2022,0,3,1
95008,2023,0,0,0
95008,2024,0,2,1
95009,2021,0,0,0
95009,2022,0,0,0
95009,2023,0,0,0
95010,2021,0,3,1
95010,2022,0,0,0
95010,2023,0,0,0
95011,2021,0,5,4
95011,2022,0,4,3
95011,2023,0,0,0
95011,2024,0,1,1
95012,2021,0,0,0
95012,2022,0,0,0
95012,2023,0,3,1
95013,2021,1,1,2
95013,2022,0,5,4
95013,2023,0,5,3
95013,2024,0,3,2
95014,2021,0,0,0
95014,2022,0,0,0
95014,2023,0,0,0
95015,2021,0,1,1
95015,2022,0,0,0
95015,2023,0,0,0
95016,2021,0,1,1
95016,2022,0,0,0
95016,2023,0,0,0
95017,2021,0,0,0
95017,2022,0,0,0
95017,2023,0,0,0
95018,2021,1,16,12
95018,2022,2,21,18
95018,2023,0,10,7
95018,2024,0,28,19
95019,2021,0,6,2
95019,2022,0,4,4
95019,2023,0,4,2
95019,2024,0,6,3
95020,2021,0,1,1
95020,2022,0,1,1
95020,2023,0,0,0
95021,2021,2,7,5
95021,2022,0,6,5
95021,2023,0,2,2
95021,2024,0,6,4
95022,2021,0,0,0
95022,2022,0,0,0
95022,2023,0,0,0
95023,2021,0,1,1
95023,2022,1,1,1
95023,2023,0,0,0
95023,2024,0,4,1
95024,2021,0,0,0
95024,2022,0,0,0
95024,2023,0,0,0
95024,2024,0,1,1
95025,2021,0,8,7
95025,2022,0,21,12
95025,2023,1,14,12
95025,2024,0,32,15
95026,2021,0,3,1
95026,2022,1,8,5
95026,2023,0,0,0
95026,2024,0,3,1
95027,2021,1,4,3
95027,2022,0,9,3
95027,2023,0,1,1
95027,2024,0,7,3
95028,2021,0,0,0
95028,2022,0,1,1
95028,2023,0,0,0
95029,2021,0,20,13
95029,2022,1,11,9
95029,2023,0,7,4
95029,2024,2,6,7
95030,2021,0,3,3
95030,2022,0,0,0
95030,2023,0,0,0
95030,2024,0,1,1
95031,2021,0,0,0
95031,2022,0,0,0
95031,2023,0,5,3
95031,2024,0,3,2
95032,2021,0,0,0
95032,2022,0,1,1
95032,2023,1,3,3
95033,2021,0,1,1
95033,2022,0,0,0
95033,2023,0,0,0
95033,2024,0,4,2
95034,2021,0,0,0
95034,2022,0,0,0
95034,2023,0,0,0
95035,2021,0,5,4
95035,2022,1,1,2
95035,2023,0,5,4
95035,2024,0,5,3
95036,2021,0,1,1
95036,2022,0,1,1
95036,2023,0,0,0
95037,2021,0,0,0
95037,2022,0,0,0
95037,2023,0,0,0
95037,2024,0,1,1
95038,2021,2,122,93
95038,2022,2,108,86
95038,2023,0,109,91
95038,2024,2,146,102
95039,2021,1,0,1
95039,2022,0,2,2
95039,2023,0,2,2
95040,2021,0,0,0
95040,2022,0,0,0
95040,2023,0,0,0
95040,2024,0,1,1
95041,2021,1,7,7
95041,2022,0,0,0
95041,2023,1,11,4
95041,2024,3,10,8
95042,2021,0,0,0
95042,2022,0,0,0
95042,2023,0,0,0
95043,2021,0,8,5
95043,2022,0,9,6
95043,2023,1,7,7
95043,2024,0,8,5
95044,2021,0,1,1
95044,2022,0,1,1
95044,2023,0,0,0
95044,2024,0,1,1
95045,2021,0,3,2
95045,2022,0,3,2
95045,2023,0,1,1
95046,2021,0,1,1
95046,2022,0,1,1
95046,2023,0,6,4
95046,2024,0,3,2
95047,2021,1,25,16
95047,2022,0,13,10
95047,2023,0,15,11
95047,2024,0,13,8
95048,2021,0,0,0
95048,2022,0,0,0
95048,2023,0,0,0
95049,2021,0,1,1
95049,2022,0,0,0
95049,2023,0,0,0
95049,2024,0,4,3
95050,2021,1,11,9
95050,2022,1,8,6
95050,2023,0,5,3
95050,2024,1,8,5
95051,2021,0,0,0
95051,2022,0,0,0
95051,2023,0,0,0
95052,2021,0,2,2
95052,2022,0,0,0
95052,2023,0,2,2
95052,2024,0,3,2
95053,2021,0,1,1
95053,2022,0,0,0
95053,2023,0,0,0
95053,2024,0,1,1
95054,2021,0,0,0
95054,2022,0,0,0
95054,2023,0,1,1
95055,2021,0,1,1
95055,2022,0,1,1
95055,2023,0,0,0
95056,2021,0,2,2
95056,2022,0,8,7
95056,2023,0,4,2
95056,2024,0,2,2
95057,2021,0,1,1
95057,2022,0,0,0
95057,2023,0,0,0
95057,2024,0,4,2
95058,2021,0,0,0
95058,2022,0,0,0
95058,2023,0,0,0
95059,2021,0,1,1
95059,2022,0,11,8
95059,2023,0,13,7
95059,2024,0,8,7
95060,2021,0,1,1
95060,2022,0,0,0
95060,2023,0,0,0
95061,2021,0,0,0
95061,2022,0,0,0
95061,2023,0,0,0
95061,2024,0,3,1
95062,2021,0,2,2
95062,2022,0,1,1
95062,2023,0,4,4
95062,2024,0,3,2
95063,2021,0,1,1
95063,2022,1,0,1
95063,2023,0,0,0
95063,2024,0,1,1
95064,2021,0,0,0
95064,2022,0,0,0
95064,2023,0,0,0
95065,2021,0,23,17
95065,2022,2,18,16
95065,2023,0,19,14
95065,2024,0,12,11
95066,2021,0,1,1
95066,2022,0,7,4
95066,2023,0,6,4
95066,2024,1,4,2
95067,2021,0,0,0
95067,2022,0,0,0
95067,2023,0,0,0
95068,2021,0,0,0
95068,2022,0,0,0
95068,2023,0,0,0
95069,2021,0,19,10
95069,2022,0,12,8
95069,2023,0,7,5
95069,2024,0,6,5
95070,2021,0,2,2
95070,2022,0,2,2
95070,2023,0,0,0
95071,2021,0,0,0
95071,2022,0,0,0
95071,2023,0,1,1
95072,2021,0,1,1
95072,2022,0,1,1
95072,2023,1,4,5
95073,2021,0,0,0
95073,2022,0,1,1
95073,2023,0,0,0
95074,2021,0,2,2
95074,2022,0,2,1
95074,2023,0,2,1
95074,2024,0,2,1
95075,2021,0,0,0
95075,2022,0,1,1
95075,2023,0,0,0
95076,2021,0,0,0
95076,2022,0,0,0
95076,2023,0,0,0
95077,2021,0,2,1
95077,2022,0,2,1
95077,2023,0,1,1
95077,2024,0,1,1
95078,2021,0,0,0
95078,2022,0,0,0
95078,2023,0,0,0
95079,2021,1,17,14
95079,2022,0,26,19
95079,2023,0,20,11
95079,2024,0,14,9
95080,2021,0,0,0
95080,2022,0,0,0
95080,2023,0,1,1
95080,2024,0,3,3
95082,2021,0,1,1
95082,2022,1,5,5
95082,2023,0,5,4
95082,2024,0,4,3
95083,2021,0,1,1
95083,2022,0,4,3
95083,2023,0,1,1
95083,2024,0,3,2
95084,2021,0,0,0
95084,2022,0,1,1
95084,2023,0,1,1
95085,2021,0,0,0
95085,2022,0,0,0
95085,2023,0,0,0
95086,2021,0,2,1
95086,2022,0,1,1
95086,2023,0,0,0
95087,2021,0,6,4
95087,2022,0,7,3
95087,2023,0,2,2
95087,2024,0,2,2
95088,2021,0,0,0
95088,2022,0,0,0
95088,2023,0,1,1
96001,2021,0,0,0
96001,2022,0,0,0
96001,2023,0,0,0
96002,2021,0,6,5
96002,2022,0,2,2
96002,2023,0,4,4
96002,2024,0,8,5
96003,2021,0,0,0
96003,2022,0,1,1
96003,2023,0,3,2
96004,2021,3,201,157
96004,2022,0,213,175
96004,2023,0,224,193
96004,2024,3,219,180
96005,2021,0,0,0
96005,2022,0,0,0
96005,2023,0,0,0
96005,2024,0,2,1
96006,2021,0,0,0
96006,2022,0,0,0
96006,2023,0,0,0
96007,2021,0,2,2
96007,2022,0,7,5
96007,2023,1,4,4
96007,2024,1,6,3
96008,2021,0,0,0
96008,2022,0,0,0
96008,2023,0,0,0
96009,2021,0,0,0
96009,2022,0,0,0
96009,2023,0,0,0
96010,2021,0,0,0
96010,2022,0,1,1
96010,2023,0,0,0
96010,2024,0,2,2
96012,2021,0,16,11
96012,2022,1,13,11
96012,2023,0,8,8
96012,2024,0,10,10
96013,2021,0,0,0
96013,2022,0,0,0
96013,2023,0,0,0
96014,2021,0,0,0
96014,2022,0,0,0
96014,2023,0,0,0
96014,2024,0,2,1
96015,2021,0,4,3
96015,2022,0,1,1
96015,2023,0,3,2
96015,2024,0,3,3
96016,2021,1,8,8
96016,2022,0,11,9
96016,2023,0,4,3
96016,2024,0,5,5
96018,2021,0,5,5
96018,2022,0,8,6
96018,2023,0,9,6
96018,2024,0,7,7
96019,2021,0,0,0
96019,2022,0,0,0
96019,2023,0,0,0
96020,2021,4,30,27
96020,2022,0,37,32
96020,2023,0,21,17
96020,2024,0,32,29
96021,2021,0,3,2
96021,2022,0,3,2
96021,2023,0,2,2
96021,2024,0,2,2
96023,2021,0,0,0
96023,2022,0,0,0
96023,2023,1,0,1
96024,2021,0,0,0
96024,2022,0,1,1
96024,2023,0,2,1
96025,2021,0,0,0
96025,2022,0,0,0
96025,2023,0,5,3
96026,2021,0,17,13
96026,2022,0,19,12
96026,2023,2,20,14
96026,2024,0,19,14
96027,2021,0,0,0
96027,2022,0,0,0
96027,2023,0,0,0
96028,2021,0,1,1
96028,2022,0,2,2
96028,2023,1,1,2
96028,2024,0,2,2
96030,2021,0,0,0
96030,2022,0,0,0
96030,2023,0,0,0
96031,2021,0,4,2
96031,2022,0,2,2
96031,2023,0,1,1
96031,2024,0,4,2
96032,2021,0,10,8
96032,2022,0,16,9
96032,2023,0,13,6
96032,2024,0,4,4
96033,2021,0,0,0
96033,2022,0,0,0
96033,2023,0,0,0
96034,2021,0,0,0
96034,2022,0,0,0
96034,2023,0,0,0
96035,2021,0,10,8
96035,2022,0,7,7
96035,2023,0,9,7
96035,2024,0,9,8
96037,2021,0,5,5
96037,2022,0,4,4
96037,2023,0,1,1
96037,2024,0,3,3
96038,2021,0,3,2
96038,2022,0,4,2
96038,2023,0,4,3
96038,2024,0,4,3
96039,2021,0,0,0
96039,2022,0,0,0
96039,2023,0,1,1
96040,2021,0,8,5
96040,2022,0,3,3
96040,2023,0,2,2
96040,2024,1,1,2
96041,2021,0,1,1
96041,2022,0,1,1
96041,2023,0,2,2
96041,2024,1,4,4
96042,2021,0,1,1
96042,2022,0,3,2
96042,2023,0,3,1
96042,2024,0,1,1
96043,2021,0,0,0
96043,2022,0,0,0
96043,2023,0,0,0
96044,2021,0,0,0
96044,2022,0,0,0
96044,2023,0,0,0
96044,2024,0,1,1
96046,2021,0,2,2
96046,2022,0,4,3
96046,2023,0,2,2
96046,2024,0,2,2
96047,2021,0,7,5
96047,2022,1,9,8
96047,2023,1,2,3
96047,2024,0,9,6
96048,2021,0,0,0
96048,2022,0,0,0
96048,2023,0,1,1
96049,2021,0,0,0
96049,2022,0,4,4
96049,2023,0,4,3
96050,2021,0,4,2
96050,2022,0,4,2
96050,2023,0,7,3
96053,2021,0,0,0
96053,2022,0,0,0
96053,2023,0,3,2
96053,2024,0,4,3
96054,2021,1,0,1
96054,2022,0,2,2
96054,2023,0,1,1
96054,2024,0,1,1
96055,2021,0,0,0
96055,2022,0,0,0
96055,2023,0,0,0
96056,2021,0,0,0
96056,2022,0,0,0
